,name,filename,cyclomatic_complexity,nloc,top_nesting_level,start_line
308,lOne,packages/react-devtools-extensions/src/background.js,1,3,0,48
309,lTwo,packages/react-devtools-extensions/src/background.js,1,3,0,52
310,shutdown,packages/react-devtools-extensions/src/background.js,1,6,0,55
311,doublePipe,packages/react-devtools-extensions/src/background.js,1,9,0,46
312,setIconAndPopup,packages/react-devtools-extensions/src/background.js,1,15,0,65
313,isRestrictedBrowserPage,packages/react-devtools-extensions/src/background.js,2,3,0,81
314,checkAndHandleRestrictedPageIfSo,packages/react-devtools-extensions/src/background.js,3,5,0,85
315,(anonymous),packages/react-devtools-extensions/src/background.js,1,1,0,96
316,(anonymous),packages/react-devtools-extensions/src/background.js,1,1,0,98
317,(anonymous),packages/react-devtools-extensions/src/background.js,4,9,0,103
318,(anonymous),packages/react-devtools-extensions/src/background.js,3,7,0,119
319,syncSavedPreferences,packages/react-devtools-extensions/src/main.js,1,16,0,32
320,listener,packages/react-devtools-extensions/src/main.js,1,1,0,91
321,(anonymous),packages/react-devtools-extensions/src/main.js,1,3,0,95
322,listen,packages/react-devtools-extensions/src/main.js,1,6,0,90
323,(anonymous),packages/react-devtools-extensions/src/main.js,1,7,0,164
324,(anonymous),packages/react-devtools-extensions/src/main.js,1,17,0,183
325,(anonymous),packages/react-devtools-extensions/src/main.js,2,5,0,265
326,(anonymous),packages/react-devtools-extensions/src/main.js,3,7,0,280
327,(anonymous),packages/react-devtools-extensions/src/main.js,4,16,0,304
328,(anonymous),packages/react-devtools-extensions/src/main.js,1,2,0,323
329,(anonymous),packages/react-devtools-extensions/src/main.js,3,12,0,334
330,(anonymous),packages/react-devtools-extensions/src/main.js,1,1,0,361
331,getBrowserTheme,packages/react-devtools-extensions/src/main.js,5,110,0,214
332,|,packages/react-devtools-extensions/flow-typed/jest.js,1,1,0,124
333,toSatisfy,packages/react-devtools-extensions/flow-typed/jest.js,1,1,0,300
334,toSatisfyAll,packages/react-devtools-extensions/flow-typed/jest.js,1,1,0,329
335,(anonymous),packages/react-devtools-extensions/flow-typed/jest.js,1,2,0,810
336,(anonymous),packages/react-devtools-extensions/flow-typed/jest.js,1,1,0,856
337,(anonymous),packages/react-devtools-extensions/flow-typed/jest.js,1,1,0,958
338,(anonymous),packages/react-devtools-extensions/flow-typed/jest.js,1,1,0,963
339,(anonymous),packages/react-devtools-extensions/flow-typed/jest.js,1,1,0,968
340,(anonymous),packages/react-devtools-extensions/flow-typed/jest.js,1,1,0,995
341,(anonymous),packages/react-devtools-extensions/flow-typed/jest.js,1,14,0,995
342,(anonymous),packages/react-devtools-extensions/flow-typed/jest.js,1,2,0,1126
343,(anonymous),packages/react-devtools-extensions/flow-typed/jest.js,1,4,0,1127
344,(anonymous),packages/react-devtools-extensions/flow-typed/npm/react-test-renderer_v16.x.x.js,1,1,0,30
345,(anonymous),packages/react-devtools-extensions/flow-typed/npm/react-test-renderer_v16.x.x.js,1,2,0,35
346,?,packages/react-devtools-extensions/flow-typed/npm/react-test-renderer_v16.x.x.js,1,1,0,64
347,(anonymous),packages/react-devtools-extensions/firefox/test.js,2,7,0,19
348,(anonymous),packages/react-devtools-extensions/firefox/test.js,1,3,0,18
349,main,packages/react-devtools-extensions/firefox/test.js,3,21,0,13
350,main,packages/react-devtools-extensions/firefox/build.js,1,25,0,8
351,main,packages/react-devtools-extensions/firefox/deploy.js,1,1,0,7
352,main,packages/react-devtools-extensions/chrome/build.js,6,36,0,12
353,main,packages/react-devtools-extensions/chrome/deploy.js,1,1,0,7
354,ln.onclick,packages/react-devtools-extensions/popups/shared.js,1,4,0,12
355,(anonymous),packages/react-devtools-extensions/popups/shared.js,1,5,0,9
356,(anonymous),packages/react-devtools-extensions/popups/shared.js,1,3,0,22
357,(anonymous),packages/react-devtools-extensions/popups/shared.js,2,9,0,5
358,(anonymous),packages/react-devtools-extensions/edge/test.js,1,3,0,28
359,main,packages/react-devtools-extensions/edge/build.js,2,28,0,11
360,main,packages/react-devtools-extensions/edge/deploy.js,1,1,0,7
361,createRegistration,packages/react-refresh/src/ReactFreshBabelPlugin.js,2,12,0,29
362,isComponentishName,packages/react-refresh/src/ReactFreshBabelPlugin.js,3,3,0,42
363,path.scope.getBinding,packages/react-refresh/src/ReactFreshBabelPlugin.js,15,47,0,162
364,isBuiltinHook,packages/react-refresh/src/ReactFreshBabelPlugin.js,21,27,0,211
365,(anonymous),packages/react-refresh/src/ReactFreshBabelPlugin.js,1,1,0,248
366,fnHookCalls.filter,packages/react-refresh/src/ReactFreshBabelPlugin.js,1,3,0,247
367,fnHookCalls.map.join,packages/react-refresh/src/ReactFreshBabelPlugin.js,1,4,0,245
368,hasForceResetComment,packages/react-refresh/src/ReactFreshBabelPlugin.js,4,18,0,255
369,(anonymous),packages/react-refresh/src/ReactFreshBabelPlugin.js,5,18,0,281
370,createArgumentsForSignature,packages/react-refresh/src/ReactFreshBabelPlugin.js,6,29,0,276
371,CallExpression,packages/react-refresh/src/ReactFreshBabelPlugin.js,12,40,0,342
372,(anonymous),packages/react-refresh/src/ReactFreshBabelPlugin.js,2,9,0,429
373,ExportDefaultDeclaration,packages/react-refresh/src/ReactFreshBabelPlugin.js,3,19,0,398
374,(anonymous),packages/react-refresh/src/ReactFreshBabelPlugin.js,1,8,0,488
375,enter,packages/react-refresh/src/ReactFreshBabelPlugin.js,7,38,0,445
376,(anonymous),packages/react-refresh/src/ReactFreshBabelPlugin.js,2,6,0,539
377,t.callExpression,packages/react-refresh/src/ReactFreshBabelPlugin.js,2,26,0,520
378,(anonymous),packages/react-refresh/src/ReactFreshBabelPlugin.js,2,6,0,604
379,t.callExpression,packages/react-refresh/src/ReactFreshBabelPlugin.js,4,40,0,582
380,(anonymous),packages/react-refresh/src/ReactFreshBabelPlugin.js,3,17,0,681
381,VariableDeclaration,packages/react-refresh/src/ReactFreshBabelPlugin.js,6,36,0,643
382,enter,packages/react-refresh/src/ReactFreshBabelPlugin.js,1,3,0,716
383,(anonymous),packages/react-refresh/src/ReactFreshBabelPlugin.js,1,12,0,741
384,exit,packages/react-refresh/src/ReactFreshBabelPlugin.js,3,15,0,723
385,getCustomHooks,packages/react-refresh/src/ReactFreshRuntime.js,1,4,0,28
386,map.forEach,packages/react-refresh/src/ReactFreshRuntime.js,1,3,0,168
387,(anonymous),packages/react-refresh/src/ReactFreshRuntime.js,1,3,0,175
388,(anonymous),packages/react-refresh/src/ReactFreshRuntime.js,2,11,0,211
389,(anonymous),packages/react-refresh/src/ReactFreshRuntime.js,1,3,0,233
390,(anonymous),packages/react-refresh/src/ReactFreshRuntime.js,7,25,0,250
391,(anonymous),packages/react-refresh/src/ReactFreshRuntime.js,5,18,0,277
392,||,packages/react-refresh/src/ReactFreshRuntime.js,1,1,0,362
393,(anonymous),packages/react-refresh/src/ReactFreshRuntime.js,1,3,0,422
394,(anonymous),packages/react-refresh/src/ReactFreshRuntime.js,2,13,0,411
395,inject,packages/react-refresh/src/ReactFreshRuntime.js,1,3,0,450
396,onScheduleFiberRoot,packages/react-refresh/src/ReactFreshRuntime.js,1,5,0,453
397,onCommitFiberRoot,packages/react-refresh/src/ReactFreshRuntime.js,1,6,0,458
398,onCommitFiberUnmount,packages/react-refresh/src/ReactFreshRuntime.js,1,1,0,464
399,hook.inject,packages/react-refresh/src/ReactFreshRuntime.js,3,10,0,481
400,(anonymous),packages/react-refresh/src/ReactFreshRuntime.js,3,8,0,496
401,(anonymous),packages/react-refresh/src/ReactFreshRuntime.js,1,1,0,508
402,hook.onScheduleFiberRoot,packages/react-refresh/src/ReactFreshRuntime.js,3,13,0,509
403,hook.onCommitFiberRoot,packages/react-refresh/src/ReactFreshRuntime.js,15,40,0,524
404,switch,packages/react-refresh/src/ReactFreshRuntime.js,6,18,0,641
405,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,2,18,0,24
406,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,2,6,0,43
407,prepare,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,4,0,50
408,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,3,0,57
409,render,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,5,0,55
410,patch,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,5,0,63
411,$,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,3,0,69
412,$,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,4,0,73
413,LegacyHiddenDiv,packages/react-refresh/src/__tests__/ReactFresh-test.js,2,9,0,80
414,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,2,0,96
415,Hello,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,93
416,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,5,0,92
417,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,3,0,109
418,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,2,0,119
419,Hello,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,116
420,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,5,0,115
421,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,3,0,134
422,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,144
423,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,145
424,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,146
425,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,3,0,152
426,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,2,0,164
427,Hello,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,161
428,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,4,0,160
429,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,2,33,0,90
430,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,2,0,186
431,Hello,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,183
432,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,193
433,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,182
434,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,3,0,202
435,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,2,0,212
436,Hello,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,209
437,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,219
438,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,208
439,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,3,0,230
440,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,240
441,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,241
442,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,242
443,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,2,0,252
444,Hello,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,249
445,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,5,0,248
446,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,2,29,0,180
447,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,2,0,277
448,Hello,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,274
449,renderInner,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,3,0,284
450,Parent,packages/react-refresh/src/__tests__/ReactFresh-test.js,2,3,0,294
451,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,12,0,273
452,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,3,0,308
453,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,314
454,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,3,0,320
455,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,326
456,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,3,0,333
457,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,2,0,343
458,Hello,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,340
459,renderInner,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,3,0,350
460,Parent,packages/react-refresh/src/__tests__/ReactFresh-test.js,2,3,0,360
461,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,12,0,339
462,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,374
463,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,3,0,381
464,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,389
465,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,390
466,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,391
467,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,2,46,0,270
468,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,2,0,404
469,Hello,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,401
470,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,411
471,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,400
472,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,3,0,420
473,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,2,0,430
474,Hello,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,427
475,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,437
476,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,426
477,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,2,14,0,398
478,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,2,0,455
479,Hello,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,452
480,renderHello,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,3,0,462
481,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,451
482,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,3,0,474
483,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,2,0,484
484,Hello,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,481
485,renderHello,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,3,0,491
486,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,6,0,480
487,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,2,14,0,449
488,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,2,0,512
489,Hello,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,509
490,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,508
491,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,3,0,528
492,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,2,0,538
493,Hello,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,535
494,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,534
495,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,3,0,556
496,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,566
497,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,567
498,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,568
499,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,2,0,578
500,Hello,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,575
501,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,5,0,574
502,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,2,29,0,506
503,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,2,0,602
504,Hello,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,599
505,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,608
506,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,6,0,598
507,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,3,0,617
508,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,2,0,627
509,Hello,packages/react-refresh/src/__tests__/ReactFresh-test.js,1,7,0,624
510,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,633
511,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,6,0,623
512,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,3,0,644
513,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,654
514,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,655
515,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,1,0,656
516,(anonymous),packages/react-refresh/src/__tests__/ReactFresh-test.js,1,2,0,666
